City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
478,Nha Trang,VN,2/7/2022 5:06,12.25,109.1833,84.2,67,88,8.14,overcast clouds
479,Conde,BR,2/7/2022 5:07,-7.2597,-34.9075,74.66,88,20,3.44,few clouds
480,Tessalit,ML,2/7/2022 5:07,20.1986,1.0114,58.64,17,0,6.33,clear sky
481,Badiraguato,MX,2/7/2022 5:07,25.3667,-107.5167,56.25,54,0,3.6,clear sky
482,Troitsko-Pechorsk,RU,2/7/2022 5:07,62.7084,56.1964,9.25,91,100,6.91,overcast clouds
483,Batagay-Alyta,RU,2/7/2022 5:07,67.8006,130.4114,-21.44,94,100,2.24,overcast clouds
484,Bolu,TR,2/7/2022 5:07,40.6667,31.5833,24.28,91,69,5.7,broken clouds
485,Englewood,US,2/7/2022 5:05,39.6478,-104.9878,31.05,62,0,1.01,clear sky
486,Nurota,UZ,2/7/2022 5:07,40.5614,65.6886,35.69,76,98,4.9,overcast clouds
487,San Policarpo,PH,2/7/2022 5:05,12.1791,125.5072,80.71,80,70,17.31,broken clouds
488,Neiafu,TO,2/7/2022 5:07,-18.65,-173.9833,75.88,88,100,8.05,overcast clouds
489,Matara,LK,2/7/2022 5:07,5.9485,80.5353,86.97,55,96,1.12,light rain
490,Jiwani,PK,2/7/2022 5:07,25.05,61.7417,71.73,66,0,6.71,clear sky
491,Tungor,RU,2/7/2022 5:07,53.3808,142.9564,4.46,94,100,24.09,light snow
492,Reriutaba,BR,2/7/2022 5:07,-4.1417,-40.5822,73.4,85,26,2.37,scattered clouds
493,Katima Mulilo,NA,2/7/2022 5:07,-17.5,24.2667,64.9,93,93,5.97,overcast clouds
494,Honiara,SB,2/7/2022 5:07,-9.4333,159.95,85.23,73,100,8.32,light rain
495,Zalantun,CN,2/7/2022 5:02,48,122.7167,18.59,59,10,5.88,clear sky
496,Weihe,CN,2/7/2022 5:07,32.9952,105.3247,33.84,73,100,3.71,light snow
497,Portsmouth,GB,2/7/2022 5:02,50.799,-1.0913,40.98,89,5,3,clear sky
498,High Level,CA,2/7/2022 5:03,58.5169,-117.136,33.75,81,55,7.58,broken clouds
499,Hofn,IS,2/7/2022 5:07,64.2539,-15.2082,32.81,93,100,31.09,heavy snow
500,Camacha,PT,2/7/2022 5:07,33.0833,-16.3333,59.76,67,40,13.8,scattered clouds
501,Sobolevo,RU,2/7/2022 5:07,54.4299,31.8996,29.86,95,100,14.92,light snow
502,Talaya,RU,2/7/2022 5:07,61.3833,152.75,-20.25,85,28,0.63,scattered clouds
503,West Fargo,US,2/7/2022 5:07,46.875,-96.9004,1.4,75,40,5.75,scattered clouds
504,Teberda,RU,2/7/2022 5:07,43.4456,41.7448,15.21,69,100,8.61,overcast clouds
505,Jackson,US,2/7/2022 5:07,42.4165,-122.8345,52,55,0,3.44,clear sky
506,Gladstone,AU,2/7/2022 5:04,-23.85,151.25,84.78,51,40,12.66,scattered clouds
507,Zykovo,RU,2/7/2022 5:07,55.9519,93.1461,21.99,74,74,3.96,broken clouds
508,Roswell,US,2/7/2022 5:02,34.0232,-84.3616,43.72,56,40,1.99,scattered clouds
509,Concepcion,CL,2/7/2022 5:06,-36.827,-73.0498,60.6,82,0,4.61,clear sky
510,Shieli,KZ,2/7/2022 5:07,44.1667,66.75,31.12,81,41,11.36,scattered clouds
511,Rozhyshche,UA,2/7/2022 5:07,50.9154,25.2691,38.12,83,100,16.73,overcast clouds
512,Leningradskiy,RU,2/7/2022 5:07,69.3833,178.4167,-28.39,100,62,3.58,broken clouds
513,Mbouda,CM,2/7/2022 5:07,5.6258,10.2552,60.08,40,15,1.68,few clouds
514,Uvat,RU,2/7/2022 5:07,59.1433,68.8953,11.08,87,100,8.79,overcast clouds
515,Santa Maria Del Oro,MX,2/7/2022 5:07,25.9333,-105.3667,45.03,38,4,3.58,clear sky
516,Camocim,BR,2/7/2022 5:07,-2.9022,-40.8411,75.4,89,26,7.43,scattered clouds
517,Baturite,BR,2/7/2022 5:07,-4.3286,-38.8847,71.67,91,22,1.16,few clouds
518,Tazmalt,DZ,2/7/2022 5:07,36.3868,4.3989,45.7,95,16,1.23,few clouds
519,Vangaindrano,MG,2/7/2022 5:07,-23.35,47.6,77.61,94,100,7.16,light rain
520,Walvis Bay,NA,2/7/2022 5:07,-22.9575,14.5053,69.1,79,82,6.29,broken clouds
521,Omboue,GA,2/7/2022 5:07,-1.5746,9.2618,76.69,89,78,5.23,broken clouds
522,Ileza,RU,2/7/2022 5:07,61.0533,43.9002,-2.42,99,84,5.06,broken clouds
523,Beian,NO,2/7/2022 5:07,63.6559,9.5683,41.09,75,75,26.46,broken clouds
524,Seymchan,RU,2/7/2022 5:07,62.8833,152.4333,-28.08,95,24,0.85,few clouds
525,Ulladulla,AU,2/7/2022 5:07,-35.35,150.4667,72.09,60,24,13.15,few clouds
526,Arman,RU,2/7/2022 5:07,59.7,150.1667,14.02,79,79,6.04,broken clouds
527,Xuanwu,CN,2/7/2022 5:07,32.069,118.8138,32.81,100,100,9.89,snow
528,Chongwe,ZM,2/7/2022 5:07,-15.3292,28.682,62.92,93,55,2.24,broken clouds
529,Huntley,US,2/7/2022 5:04,42.1681,-88.4281,30.15,88,89,3,overcast clouds
530,Tarko-Sale,RU,2/7/2022 5:07,64.9225,77.785,-19.8,100,82,4.43,broken clouds
531,Kita,ML,2/7/2022 5:07,13.0349,-9.4895,67.14,14,0,4.81,clear sky
532,Hamilton,US,2/7/2022 5:03,39.1834,-84.5333,29.59,88,0,0,mist
533,Adrar,MR,2/7/2022 5:07,20.5022,-10.0711,61.63,11,2,10.09,clear sky
534,Charters Towers,AU,2/7/2022 5:07,-20.1,146.2667,81.81,47,99,9.13,overcast clouds
535,Kavaratti,IN,2/7/2022 5:07,10.5669,72.642,78.01,67,11,7.85,few clouds
536,Eufaula,US,2/7/2022 5:07,31.8913,-85.1455,47.86,73,100,5.37,overcast clouds
537,Kidal,ML,2/7/2022 5:07,18.4411,1.4078,59.65,16,0,9.91,clear sky
538,Quatre Cocos,MU,2/7/2022 5:07,-20.2078,57.7625,82.09,77,97,10.22,overcast clouds
539,Rincon,US,2/7/2022 5:07,32.296,-81.2354,45.86,90,100,1.01,overcast clouds
540,Kelo,TD,2/7/2022 5:07,9.3086,15.8066,67.32,25,17,5.12,few clouds
541,Mutsu,JP,2/7/2022 5:07,41.2894,141.2169,32,80,75,8.05,broken clouds
542,Aryanah,TN,2/7/2022 5:07,36.8601,10.1934,48.96,84,2,11.81,clear sky
543,Inuvik,CA,2/7/2022 5:02,68.3499,-133.7218,-23.01,95,100,16.75,overcast clouds
544,Baherden,TM,2/7/2022 5:07,38.4362,57.4316,39.85,63,31,8.12,scattered clouds
545,Moose Factory,CA,2/7/2022 5:07,51.2585,-80.6094,-20.69,99,55,3.85,broken clouds
546,Killybegs,IE,2/7/2022 5:07,54.6333,-8.45,45.45,86,93,11.86,overcast clouds
547,Lebyazhye,RU,2/7/2022 5:07,55.2689,66.4947,4.1,88,11,7.7,few clouds
548,Constitucion,CL,2/7/2022 5:07,-35.3333,-72.4167,57.13,81,0,2.71,clear sky
549,Inhambane,MZ,2/7/2022 5:07,-23.865,35.3833,78.8,71,85,15.3,overcast clouds
550,Sao Gabriel Da Cachoeira,BR,2/7/2022 5:04,-0.1303,-67.0892,72.45,99,98,1.95,overcast clouds
551,Vostok,RU,2/7/2022 5:07,46.4856,135.8833,7.39,82,99,6.96,overcast clouds
552,Bilibino,RU,2/7/2022 5:07,68.0546,166.4372,-13.77,77,20,4.79,few clouds
553,Krasnystaw,PL,2/7/2022 5:07,50.9846,23.1742,38.01,93,100,12.1,overcast clouds
554,Arlit,NE,2/7/2022 5:03,18.7369,7.3853,59.5,14,0,8.3,clear sky
555,Portland,US,2/7/2022 5:07,45.5234,-122.6762,47.86,87,0,3,clear sky
556,Benghazi,LY,2/7/2022 5:05,32.1167,20.0667,59.2,67,86,6.02,overcast clouds
557,Ambulu,ID,2/7/2022 5:07,-8.345,113.6058,86.85,67,35,3.56,scattered clouds
558,Katangli,RU,2/7/2022 5:07,51.7102,143.2326,12.9,83,100,17.38,overcast clouds
559,Luwuk,ID,2/7/2022 5:07,-0.9516,122.7875,87.37,64,94,2.8,overcast clouds
560,Revda,RU,2/7/2022 5:07,56.801,59.9303,-10.39,93,99,4.63,overcast clouds
561,Ourossogui,SN,2/7/2022 5:07,15.6064,-13.3211,72.64,10,0,9.28,clear sky
562,Lagdo,CM,2/7/2022 5:07,9.05,13.7333,66.65,22,8,3.4,clear sky
563,Maceio,BR,2/7/2022 5:07,-9.6658,-35.7353,74.64,88,0,4.61,clear sky
564,Ozark,US,2/7/2022 5:07,37.0209,-93.206,34.39,82,31,5.01,scattered clouds
565,Aracati,BR,2/7/2022 5:07,-4.5617,-37.7697,78.42,79,10,6.85,clear sky
566,Dubai,AE,2/7/2022 5:07,25.2582,55.3047,71.22,52,0,22.57,clear sky
567,Westport,US,2/7/2022 5:07,41.1415,-73.3579,31.8,77,100,1.99,overcast clouds
568,Jardim,BR,2/7/2022 5:07,-21.4803,-56.1381,68.56,87,69,5.41,broken clouds
569,Panalingaan,PH,2/7/2022 5:07,8.7842,117.4231,87.17,57,90,1.86,overcast clouds
570,Grindavik,IS,2/7/2022 5:03,63.8424,-22.4338,34.27,100,100,56.39,sleet
571,Fort Nelson,CA,2/7/2022 5:07,58.8053,-122.7002,21.36,90,96,2.82,overcast clouds
572,Sistranda,NO,2/7/2022 5:07,63.7256,8.834,40.96,66,99,21.34,overcast clouds
573,Williston,US,2/7/2022 5:07,48.147,-103.618,39.61,78,39,1.99,scattered clouds
574,Khakhea,BW,2/7/2022 5:07,-24.6895,23.494,68.38,59,31,9.1,scattered clouds
575,Hounde,BF,2/7/2022 5:07,11.5,-3.5167,68.61,16,0,6.04,clear sky
576,Ardahan,TR,2/7/2022 5:07,41.1087,42.7022,0,99,93,1.77,overcast clouds
577,Iralaya,HN,2/7/2022 5:07,15,-83.2333,73.24,72,4,7.16,clear sky
578,Santa Luzia,BR,2/7/2022 5:07,-19.7697,-43.8514,68.9,99,100,1.83,overcast clouds
579,Dinguiraye,GN,2/7/2022 5:07,11.3,-10.7167,67.3,17,7,2.55,clear sky
580,Auki,SB,2/7/2022 5:04,-8.7676,160.7034,83.52,80,100,10.8,overcast clouds
581,Paraiso,CR,2/7/2022 5:07,9.8383,-83.8656,63.46,91,69,3.24,broken clouds
582,Port Said,EG,2/7/2022 5:03,31.2565,32.2841,55.63,70,0,9.89,clear sky
583,Chiang Khong,TH,2/7/2022 5:07,20.2613,100.4046,83.64,74,99,2.04,overcast clouds
584,Nanyuki,KE,2/7/2022 5:07,0.0167,37.0728,60.15,57,95,2.55,overcast clouds
585,Queimadas,BR,2/7/2022 5:07,-10.9783,-39.6264,71.74,88,73,5.5,broken clouds
586,Moree,AU,2/7/2022 5:07,-29.4667,149.85,86.02,25,75,5.75,broken clouds
587,Ancud,CL,2/7/2022 5:07,-41.8697,-73.8203,52.43,90,4,2.21,clear sky
588,Davila,PH,2/7/2022 5:07,18.4726,120.5763,81.55,66,72,7.96,broken clouds
589,Turbat,PK,2/7/2022 5:07,26.0023,63.044,69.6,71,0,0.81,clear sky
590,Vung Tau,VN,2/7/2022 5:07,10.346,107.0843,82.08,69,22,13.42,few clouds
591,Darhan,MN,2/7/2022 5:07,49.4867,105.9228,9.27,76,17,7.25,few clouds
592,Xunchang,CN,2/7/2022 5:07,28.4543,104.715,44.71,75,100,3.69,overcast clouds
593,Marzuq,YE,2/7/2022 5:07,14.4,46.4667,62.28,42,100,2.77,overcast clouds
594,Alenquer,BR,2/7/2022 5:07,-1.9417,-54.7383,73.74,96,97,2.42,overcast clouds
595,Maarianhamina,AX,2/7/2022 5:07,60.0973,19.9348,30.06,93,20,2.3,few clouds
596,Fergus Falls,US,2/7/2022 5:07,46.283,-96.0776,-0.33,82,0,0,clear sky
597,Le Port,RE,2/7/2022 5:07,-20.9373,55.2919,82.4,70,88,9.31,overcast clouds
598,West Lafayette,US,2/7/2022 5:07,40.4259,-86.9081,29.1,74,0,3.44,clear sky
599,Baoding,CN,2/7/2022 5:05,38.8511,115.4903,38.84,27,95,3.09,overcast clouds
600,Taganak,PH,2/7/2022 5:07,6.0833,118.3,81.48,78,100,12.44,overcast clouds
601,Rocky Mountain House,CA,2/7/2022 5:04,52.3668,-114.9188,28.02,83,89,5.3,overcast clouds
602,Udayagiri,IN,2/7/2022 5:07,20.1333,84.3833,74.46,22,68,1.81,broken clouds
603,Pilot Butte,CA,2/7/2022 5:07,50.4668,-104.4178,23.79,84,31,11.77,scattered clouds
604,Thinadhoo,MV,2/7/2022 5:06,0.5333,72.9333,82.63,63,97,13.53,overcast clouds
605,Syracuse,IT,2/7/2022 5:07,37.0881,15.2792,51.85,70,3,9.82,clear sky
606,Kruisfontein,ZA,2/7/2022 5:07,-34.0033,24.7314,67.89,60,0,5.35,clear sky
607,Orizona,BR,2/7/2022 5:07,-17.0314,-48.2958,66.04,97,83,3.4,broken clouds
608,Flin Flon,CA,2/7/2022 5:07,54.7682,-101.865,3.72,96,99,7.27,overcast clouds
609,Iwanai,JP,2/7/2022 5:07,42.9744,140.5089,28.33,76,100,10.49,light snow
610,Khor,RU,2/7/2022 5:07,47.8861,134.9464,6.04,84,100,9.6,overcast clouds
611,Humaita,BR,2/7/2022 5:07,-7.5061,-63.0208,73.58,99,100,3.15,overcast clouds
612,Balakovo,RU,2/7/2022 5:07,52.0278,47.8007,6.91,94,99,3.47,overcast clouds
613,Ilanskiy,RU,2/7/2022 5:07,56.2358,96.065,18.86,77,99,6.04,overcast clouds
614,Aykhal,RU,2/7/2022 5:07,66,111.5,-11.87,97,99,6.31,overcast clouds
615,Kursk,RU,2/7/2022 5:07,51.7303,36.1939,30.4,86,0,13.42,clear sky
616,Majene,ID,2/7/2022 5:07,-3.5403,118.9707,84.63,73,99,4.81,overcast clouds
617,Indiana,US,2/7/2022 5:07,40.0003,-86.2503,28.47,74,0,9.22,clear sky
618,Victor Harbor,AU,2/7/2022 5:07,-35.5667,138.6167,94.8,48,3,9.57,clear sky
619,Mao,ES,2/7/2022 5:07,39.8885,4.2658,43.36,93,0,5.75,clear sky
620,Jalu,LY,2/7/2022 5:07,29.0331,21.5482,53.89,37,1,7.27,clear sky
621,Rawson,AR,2/7/2022 5:07,-43.3002,-65.1023,62.92,55,0,16.58,clear sky
622,Ucluelet,CA,2/7/2022 5:07,48.9329,-125.5528,46.09,89,87,1.01,overcast clouds
623,Fairbanks,US,2/7/2022 5:03,64.8378,-147.7164,-5.91,77,75,0,broken clouds
624,Marevo,RU,2/7/2022 5:08,57.3146,32.0804,31.19,90,100,11.18,overcast clouds
625,Santa Monica,US,2/7/2022 5:08,34.0195,-118.4912,72.14,40,0,3.44,clear sky
626,Rovnoye,RU,2/7/2022 5:08,50.7765,46.0509,10.36,97,78,3.04,broken clouds
627,Palana,RU,2/7/2022 5:08,59.1167,159.9667,11.19,80,58,8.95,broken clouds
628,Skibbereen,IE,2/7/2022 5:08,51.55,-9.2667,54.1,97,91,10.8,overcast clouds
629,Heiligenhafen,DE,2/7/2022 5:08,54.3667,10.9833,36.75,87,35,24.61,scattered clouds
630,Lubbock,US,2/7/2022 5:03,33.6001,-101.8338,36.37,67,20,4,few clouds
631,Metro,ID,2/7/2022 5:08,-5.1131,105.3067,86.2,65,85,5.06,overcast clouds
632,Kotelnikovo,RU,2/7/2022 5:08,47.6317,43.1461,29.68,95,100,9.1,overcast clouds
633,Gurupi,BR,2/7/2022 5:08,-11.7292,-49.0686,71.73,96,100,3.2,overcast clouds
634,Flic En Flac,MU,2/7/2022 5:08,-20.2742,57.3631,82.53,75,99,10.31,overcast clouds
635,Nautla,MX,2/7/2022 5:08,20.2167,-96.7833,60.64,87,30,4.5,scattered clouds
636,Teya,RU,2/7/2022 5:04,60.3778,92.6267,6.89,94,95,3.47,overcast clouds
637,Kabo,CF,2/7/2022 5:08,7.6994,18.629,65.25,20,3,5.48,clear sky
638,Chernyshevskiy,RU,2/7/2022 5:08,63.0128,112.4714,-2.87,92,100,4.43,overcast clouds
639,Tuy Hoa,VN,2/7/2022 5:08,13.0833,109.3,78.6,79,63,8.19,broken clouds
640,Praia,CV,2/7/2022 5:06,14.9215,-23.5087,66.74,82,20,13.8,few clouds
641,Antofagasta,CL,2/7/2022 5:08,-23.65,-70.4,63.68,76,19,1.74,few clouds
642,Kukmor,RU,2/7/2022 5:08,56.1855,50.8944,13.41,97,96,3.09,overcast clouds
643,Ilam,NP,2/7/2022 5:08,26.9167,87.9167,52.07,76,68,4.59,broken clouds
644,Carballo,ES,2/7/2022 5:08,43.213,-8.691,47.52,94,47,2.39,scattered clouds
645,Changping,CN,2/7/2022 5:08,40.2186,116.2197,37.04,22,100,2.01,overcast clouds
646,Mehamn,NO,2/7/2022 5:08,71.0357,27.8492,23.18,68,0,19.57,clear sky
647,Loandjili,CG,2/7/2022 5:08,-4.7561,11.8578,75.96,91,98,6.8,overcast clouds
648,Yangambi,CD,2/7/2022 5:08,0.8102,24.4336,64.98,49,87,2.59,overcast clouds
649,Vao,NC,2/7/2022 5:08,-22.6667,167.4833,81.32,81,45,14.52,scattered clouds
650,Palmer,US,2/7/2022 5:08,42.1584,-72.3287,22.14,79,100,3.44,overcast clouds
651,Kudahuvadhoo,MV,2/7/2022 5:08,2.6708,72.8944,81.45,64,14,11.14,few clouds
652,Taltal,CL,2/7/2022 5:07,-25.4,-70.4833,64.92,84,4,0.96,clear sky
653,Chara,RU,2/7/2022 5:08,56.9064,118.2631,2.5,81,81,1.03,broken clouds
654,Takoradi,GH,2/7/2022 5:08,4.8845,-1.7554,78.66,86,94,5.39,overcast clouds
655,Muriti,TZ,2/7/2022 5:08,-1.9833,32.9167,72.3,71,97,4.38,light rain
656,Bansgaon,IN,2/7/2022 5:08,26.5586,83.3481,62.78,58,0,4.03,clear sky
657,Kayerkan,RU,2/7/2022 5:08,69.3497,87.7602,-24.48,74,51,1.52,broken clouds
658,Shelburne,CA,2/7/2022 5:08,44.0787,-80.2041,25.12,75,100,13.27,overcast clouds
659,Samarai,PG,2/7/2022 5:08,-10.6167,150.6667,84.31,72,87,11.39,overcast clouds
660,Lucea,JM,2/7/2022 5:08,18.451,-78.1736,76.86,78,11,4.81,few clouds
661,Buala,SB,2/7/2022 5:08,-8.145,159.5921,85.15,75,98,11.34,light rain
662,Astaneh-Ye Ashrafiyeh,IR,2/7/2022 5:08,37.2596,49.9444,42.73,77,82,5.41,broken clouds
663,Sainte-Rose,GP,2/7/2022 5:08,16.3324,-61.6979,75.18,88,75,9.22,broken clouds
664,Pauini,BR,2/7/2022 5:08,-7.7136,-66.9764,73.83,94,100,0.87,overcast clouds
665,Yamada,JP,2/7/2022 5:08,39.4667,141.95,36.68,46,91,15.28,overcast clouds
666,Danilovka,RU,2/7/2022 5:08,50.3557,44.1168,25.81,97,100,7.11,overcast clouds
667,Ranau,MY,2/7/2022 5:08,5.9538,116.6641,79.45,63,100,4.07,overcast clouds
668,Maues,BR,2/7/2022 5:08,-3.3836,-57.7186,72.9,99,100,2.44,light rain
669,Nam Som,TH,2/7/2022 5:08,17.7704,102.1895,89.1,40,92,1.97,overcast clouds
670,Bonga,ET,2/7/2022 5:08,7.2833,36.2333,62.92,60,44,1.28,scattered clouds
671,Norman,US,2/7/2022 5:07,35.2226,-97.4395,36.97,76,0,6.91,clear sky
672,Stromness,GB,2/7/2022 5:06,58.965,-3.296,35.56,51,57,20.49,broken clouds
673,Felipe Carrillo Puerto,MX,2/7/2022 5:08,19.5833,-88.05,67.08,99,34,2.62,scattered clouds
674,Norilsk,RU,2/7/2022 5:08,69.3535,88.2027,-23.58,100,51,2.04,broken clouds
675,Ushtobe,KZ,2/7/2022 5:08,45.2514,77.9838,32.09,99,100,13.73,snow
676,Medea,DZ,2/7/2022 5:08,36.2642,2.7539,28.85,92,4,1.57,clear sky
677,Codrington,AU,2/7/2022 5:08,-38.2667,141.9667,79.65,38,0,18.61,clear sky
678,Ibra,OM,2/7/2022 5:08,22.6906,58.5334,66.65,64,1,3.51,clear sky
679,Eyl,SO,2/7/2022 5:06,7.9803,49.8164,77.2,66,100,18.48,overcast clouds
680,Tsiroanomandidy,MG,2/7/2022 5:08,-18.7667,46.0333,67.17,91,100,7.74,overcast clouds
681,Seoul,KR,2/7/2022 5:04,37.5683,126.9778,36.91,31,87,8.08,overcast clouds
682,Vanimo,PG,2/7/2022 5:08,-2.6741,141.3028,83.14,73,100,4.41,moderate rain
683,Vanderhoof,CA,2/7/2022 5:04,54.0166,-124.0198,31.98,92,100,8.37,overcast clouds
684,Waipawa,NZ,2/7/2022 5:08,-41.4122,175.5153,62.46,91,100,9.53,overcast clouds
685,Shahr-E Babak,IR,2/7/2022 5:08,30.1165,55.1186,41.34,31,0,3.11,clear sky
686,Pueblo Nuevo,MX,2/7/2022 5:08,23.3833,-105.3833,43.88,78,52,3.02,broken clouds
687,Bac Lieu,VN,2/7/2022 5:08,9.285,105.7244,87.75,53,91,16.51,overcast clouds
688,Bairiki,KI,2/7/2022 5:08,1.3292,172.9752,86,70,20,8.05,few clouds
689,Manggar,ID,2/7/2022 5:08,-2.8833,108.2667,83.68,73,100,9.71,overcast clouds
690,Lac Du Bonnet,CA,2/7/2022 5:08,50.2536,-96.0612,-4.47,98,97,5.57,overcast clouds
691,Lishui,CN,2/7/2022 5:08,28.4604,119.9103,42.19,97,100,5.06,moderate rain
692,Peniche,PT,2/7/2022 5:08,39.3558,-9.3811,50.45,55,16,5.08,few clouds
693,Severnoye,RU,2/7/2022 5:08,56.3491,78.3619,10.71,82,100,3.31,overcast clouds
694,Gao,ML,2/7/2022 5:08,16.6362,1.637,58.51,16,0,11.88,clear sky
695,Gobabis,NA,2/7/2022 5:08,-22.45,18.9667,65.61,66,34,8.46,scattered clouds
696,Teguldet,RU,2/7/2022 5:08,57.3064,88.1667,10.49,92,39,4.76,scattered clouds
697,Petatlan,MX,2/7/2022 5:08,17.5167,-101.2667,72.14,73,24,3.44,few clouds
698,Sakaiminato,JP,2/7/2022 5:08,35.55,133.2333,44.62,50,98,11.74,overcast clouds
699,Viransehir,TR,2/7/2022 5:08,37.2353,39.7631,35.87,61,0,6.11,clear sky
700,Rio Grande,BR,2/7/2022 5:07,-32.035,-52.0986,59.11,61,0,15.48,clear sky
701,Oleksandrivka,UA,2/7/2022 5:08,48.9634,32.2349,31.39,85,91,13.44,overcast clouds
702,Salaga,GH,2/7/2022 5:08,8.5508,-0.5188,76.89,22,2,2.24,clear sky
703,Gemena,CD,2/7/2022 5:08,3.25,19.7667,66.79,37,92,3.29,overcast clouds
704,Bani,DO,2/7/2022 5:08,18.2833,-70.3333,71.85,79,10,10.18,clear sky
705,Burnie,AU,2/7/2022 5:08,-41.0667,145.9167,71.94,54,0,8.9,clear sky
706,Pahrump,US,2/7/2022 5:04,36.2083,-115.9839,54.18,23,0,1.01,clear sky
707,Verkhnyaya Inta,RU,2/7/2022 5:08,65.9811,60.3094,13.33,81,100,8.34,overcast clouds
708,Ambon,ID,2/7/2022 5:08,-3.6954,128.1814,89.74,62,40,6.91,scattered clouds
709,Olafsvik,IS,2/7/2022 5:08,64.8945,-23.7142,34.45,94,100,47.85,heavy snow
710,Palora,EC,2/7/2022 5:08,-1.7,-77.9333,66.09,97,87,2.04,moderate rain
711,Challans,FR,2/7/2022 5:08,46.8436,-1.8749,50.92,92,67,11.59,broken clouds
712,Paamiut,GL,2/7/2022 5:08,61.994,-49.6678,11.39,91,100,35.75,snow
713,Redmond,US,2/7/2022 5:08,47.674,-122.1215,45.88,86,37,1.01,scattered clouds
714,Dicabisagan,PH,2/7/2022 5:08,17.0818,122.4157,74.59,90,100,8.93,overcast clouds
715,Ciudad Ojeda,VE,2/7/2022 5:08,10.1964,-71.3082,76.64,76,27,5.79,scattered clouds
716,Zarand,IR,2/7/2022 5:08,30.8127,56.564,44.44,34,0,5.26,clear sky
717,Torma,EE,2/7/2022 5:08,58.8128,26.7383,32.45,99,100,6.73,light snow
718,Bouza,NE,2/7/2022 5:08,14.4229,6.0428,58.93,15,0,11.74,clear sky
719,Kommunar,RU,2/7/2022 5:08,59.6206,30.39,35.51,98,100,7.49,light snow
